"country","country_count","total_payment","rental_id","inventory_id","return_date","customer_id"
"United Kingdom","23","74.77",3214,776,"2005-06-23 03:24:26",142
"United Kingdom","21","72.79",3307,462,"2005-06-25 02:36:30",85
"United Kingdom","25","109.75",3348,2945,"2005-06-27 13:50:42",16
"United Kingdom","21","72.79",3418,4115,"2005-06-25 19:43:38",85
"United Kingdom","23","117.77",3424,1279,"2005-06-24 23:22:51",583
"United Kingdom","18","72.82",3438,1757,"2005-06-30 19:08:40",556
"United Kingdom","23","74.77",3492,980,"2005-07-14 03:54:37",142
"United Kingdom","25","109.75",3548,4498,"2005-07-08 07:53:39",16
"United Kingdom","27","121.73",3696,3244,"2005-07-11 15:58:55",497
"United Kingdom","23","117.77",3779,634,"2005-07-10 15:49:36",583
"United Kingdom","23","117.77",3842,3119,"2005-07-08 11:55:32",583
"United Kingdom","23","117.77",3991,587,"2005-07-16 01:31:41",583
"United Kingdom","27","121.73",4218,152,"2005-07-15 16:09:24",497
"United Kingdom","25","109.75",4219,2800,"2005-07-11 11:05:22",16
"United Kingdom","21","106.79",4237,3773,"2005-07-15 16:33:55",477
"United Kingdom","25","109.75",4263,2975,"2005-07-13 18:22:44",16
"United Kingdom","21","106.79",4283,2807,"2005-07-11 17:12:35",477
"United Kingdom","20","58.80",4372,2207,"2005-07-09 18:24:01",252
"United Kingdom","21","72.79",4451,179,"2005-07-10 23:29:54",85
"United Kingdom","23","117.77",4464,4484,"2005-07-08 22:14:18",583
"United Kingdom","23","74.77",4497,1995,"2005-07-15 22:56:32",142
"United Kingdom","27","121.73",4516,2314,"2005-07-14 02:20:41",497
"United Kingdom","25","109.75",4517,453,"2005-07-12 03:04:19",16
"United Kingdom","23","74.77",4531,3108,"2005-07-10 22:48:59",142
"United Kingdom","27","121.73",4578,1533,"2005-07-10 06:58:17",497
"United Kingdom","21","72.79",4705,3709,"2005-07-12 15:58:38",85
"United Kingdom","18","72.82",4719,1315,"2005-07-15 12:30:00",556
"United Kingdom","26","115.74",4752,3250,"2005-07-12 13:22:20",512
"United Kingdom","27","121.73",4795,3409,"2005-07-09 14:15:54",497
"United Kingdom","26","115.74",4799,4112,"2005-07-12 19:58:27",512
"United Kingdom","18","72.82",4839,1810,"2005-07-15 12:49:10",556
"United Kingdom","18","72.82",4846,417,"2005-07-10 22:33:05",556
"United Kingdom","21","106.79",4956,1512,"2005-07-18 00:14:10",477
"United Kingdom","27","121.73",5030,25,"2005-07-17 02:05:43",497
"United Kingdom","21","72.79",5051,4091,"2005-07-16 08:22:53",85
"United Kingdom","26","115.74",5064,373,"2005-07-18 00:33:51",512
"United Kingdom","27","121.73",5239,380,"2005-07-10 13:37:35",497
"United Kingdom","23","117.77",5462,871,"2005-07-11 21:50:53",583
"United Kingdom","23","117.77",5478,3213,"2005-07-15 22:48:15",583
"United Kingdom","21","72.79",5519,1312,"2005-07-11 20:39:32",85
"United Kingdom","20","58.80",5554,4084,"2005-07-17 00:00:38",252
"United Kingdom","18","72.82",5722,2890,"2005-07-12 16:31:04",556
"United Kingdom","23","117.77",5747,4562,"2005-07-18 10:11:33",583
"United Kingdom","26","115.74",5813,942,"2005-07-17 16:14:37",512
"United Kingdom","25","109.75",6100,3485,"2005-07-14 10:59:31",16
"United Kingdom","21","106.79",6265,3931,"2005-07-12 12:51:51",477
"United Kingdom","20","58.80",6357,658,"2005-07-12 15:06:51",252
"United Kingdom","20","58.80",6369,1086,"2005-07-13 22:23:36",252
"United Kingdom","18","72.82",6484,4093,"2005-07-17 23:18:10",556
"United Kingdom","23","74.77",6522,3916,"2005-07-15 08:32:58",142
"United Kingdom","23","117.77",6684,2817,"2005-07-21 11:07:42",583
"United Kingdom","20","58.80",7024,3113,"2005-07-28 06:58:40",252
"United Kingdom","20","58.80",7121,1264,"2005-07-29 06:14:32",252
"United Kingdom","20","58.80",7168,6,"2005-08-01 04:08:11",252
"United Kingdom","26","115.74",7219,4046,"2005-07-29 04:44:36",512
"United Kingdom","21","106.79",7302,4539,"2005-07-29 15:13:13",477
"United Kingdom","23","117.77",7401,2759,"2005-08-04 15:48:55",583
"United Kingdom","25","109.75",7489,3732,"2005-07-30 23:10:38",16
"United Kingdom","26","115.74",7507,3618,"2005-08-02 17:27:48",512
"United Kingdom","25","109.75",7552,2166,"2005-07-28 22:24:41",16
"United Kingdom","27","121.73",7603,124,"2005-07-29 01:24:44",497
"United Kingdom","20","58.80",7670,1356,"2005-07-29 21:55:25",252
"United Kingdom","26","115.74",7715,3210,"2005-08-05 00:37:38",512
"United Kingdom","23","74.77",7764,3537,"2005-07-30 02:51:05",142
"United Kingdom","21","106.79",7904,316,"2005-08-06 08:22:39",477
"United Kingdom","21","72.79",7906,1216,"2005-08-01 11:56:42",85
"United Kingdom","27","121.73",8011,4274,"2005-07-30 13:59:39",497
"United Kingdom","27","121.73",8150,3489,"2005-08-02 00:43:41",497
"United Kingdom","25","109.75",8452,4312,"2005-08-05 09:46:00",16
"United Kingdom","23","74.77",8513,3156,"2005-07-31 12:05:59",142
"United Kingdom","21","106.79",8515,1071,"2005-08-05 07:08:20",477
"United Kingdom","23","117.77",8568,1599,"2005-08-04 13:22:22",583
"United Kingdom","23","74.77",8623,458,"2005-08-05 11:16:11",142
"United Kingdom","20","58.80",8636,4308,"2005-08-02 14:39:13",252
"United Kingdom","27","121.73",8813,3442,"2005-08-05 01:16:55",497
"United Kingdom","21","106.79",8821,52,"2005-08-05 22:00:12",477
"United Kingdom","21","106.79",8857,1348,"2005-07-31 21:32:22",477
"United Kingdom","27","121.73",8867,1388,"2005-08-04 00:44:18",497
"United Kingdom","26","115.74",8868,1229,"2005-08-01 22:28:26",512
"United Kingdom","20","58.80",8899,4148,"2005-08-01 23:32:30",252
"United Kingdom","18","72.82",8909,2606,"2005-08-06 04:40:03",556
"United Kingdom","23","74.77",9020,1700,"2005-08-08 06:44:27",142
"United Kingdom","26","115.74",9055,634,"2005-08-01 12:18:07",512
"United Kingdom","23","74.77",9131,623,"2005-08-01 14:21:57",142
"United Kingdom","25","109.75",9158,4017,"2005-08-02 05:55:03",16
"United Kingdom","27","121.73",9273,1867,"2005-08-08 09:07:36",497
"United Kingdom","23","74.77",9419,4427,"2005-08-06 15:47:59",142
"United Kingdom","21","72.79",9427,1494,"2005-08-05 17:23:33",85
"United Kingdom","21","106.79",9446,1880,"2005-08-06 19:00:01",477
"United Kingdom","23","117.77",9550,2233,"2005-08-08 23:33:34",583
"United Kingdom","25","109.75",9610,3110,"2005-08-06 23:11:05",16
"United Kingdom","23","117.77",9808,3259,"2005-08-07 15:54:22",583
"United Kingdom","27","121.73",9850,1461,"2005-08-04 10:52:52",497
"United Kingdom","21","72.79",9957,1857,"2005-08-04 15:16:55",85
"United Kingdom","21","72.79",9985,1831,"2005-08-01 12:11:47",85
"United Kingdom","18","72.82",10106,3444,"2005-08-02 20:11:47",556
"United Kingdom","26","115.74",10232,586,"2005-08-03 04:12:55",512
"United Kingdom","23","117.77",10301,3072,"2005-08-04 23:14:37",583
"United Kingdom","20","58.80",10314,1548,"2005-08-06 01:49:18",252
"United Kingdom","21","72.79",10328,1191,"2005-08-01 23:22:10",85
"United Kingdom","21","106.79",10500,469,"2005-08-06 08:59:01",477
"United Kingdom","18","72.82",10518,4444,"2005-08-07 07:58:08",556
"United Kingdom","21","72.79",10548,1914,"2005-08-07 09:17:32",85
"United Kingdom","23","117.77",10586,3306,"2005-08-06 10:00:59",583
"United Kingdom","26","115.74",10670,156,"2005-08-10 11:46:16",512
"United Kingdom","25","109.75",10687,3191,"2005-08-05 19:16:02",16
"United Kingdom","25","109.75",10727,2049,"2005-08-03 13:52:08",16
"United Kingdom","27","121.73",10760,1311,"2005-08-09 16:57:20",497
"United Kingdom","23","117.77",10800,507,"2005-08-05 22:45:44",583
"United Kingdom","20","58.80",10834,2270,"2005-08-07 01:21:00",252
"United Kingdom","21","106.79",10912,732,"2005-08-06 05:55:03",477
"United Kingdom","23","74.77",10934,4458,"2005-08-06 01:23:18",142
"United Kingdom","23","117.77",11002,3073,"2005-08-05 07:04:56",583
"United Kingdom","21","72.79",11067,965,"2005-08-10 08:59:24",85
"United Kingdom","23","74.77",11244,3423,"2005-08-10 10:18:24",142
"United Kingdom","25","109.75",11308,699,"2005-08-05 11:38:44",16
"United Kingdom","18","72.82",11466,3363,"2005-08-06 01:42:46",556
"United Kingdom","20","58.80",11764,4502,"2005-08-20 07:11:54",252
"United Kingdom","18","72.82",11804,1040,"2005-08-25 07:11:45",556
"United Kingdom","26","115.74",11818,213,"2005-08-25 15:59:04",512
"United Kingdom","21","72.79",12036,3620,"2005-08-18 19:57:06",85
"United Kingdom","18","72.82",12045,469,"2005-08-20 18:18:46",556
"United Kingdom","25","109.75",12104,4551,"2005-08-23 19:49:00",16
"United Kingdom","27","121.73",12123,361,"2005-08-19 23:36:18",497
"United Kingdom","25","109.75",12358,504,"2005-08-20 03:46:43",16
"United Kingdom","21","106.79",12420,452,"2005-08-22 08:14:50",477
"United Kingdom","21","72.79",12456,4578,"2005-08-21 13:28:51",85
"United Kingdom","25","109.75",12577,4134,"2005-08-25 18:05:46",16
"United Kingdom","27","121.73",12698,3657,NULL,497
"United Kingdom","26","115.74",12786,97,NULL,512
"United Kingdom","26","115.74",12957,2219,"2005-08-28 10:49:44",512
"United Kingdom","23","74.77",12964,2854,"2005-08-22 12:23:13",142
"United Kingdom","21","106.79",13002,3892,"2005-08-26 11:32:58",477
"United Kingdom","23","74.77",13044,809,"2005-08-20 11:16:31",142
"United Kingdom","25","109.75",13151,3045,"2005-08-20 12:38:23",16
"United Kingdom","26","115.74",13156,770,"2005-08-25 15:08:42",512
"United Kingdom","27","121.73",13159,2300,"2005-08-21 09:22:59",497
"United Kingdom","27","121.73",13289,3527,"2005-08-20 13:43:30",497
"United Kingdom","20","58.80",13385,4323,"2005-08-22 22:38:35",252
"United Kingdom","25","109.75",13391,4220,"2005-08-24 22:20:42",16
"United Kingdom","25","109.75",13480,206,"2005-08-27 22:18:27",16
"United Kingdom","21","72.79",13727,4201,"2005-08-27 09:30:53",85
"United Kingdom","21","72.79",13733,3994,"2005-08-21 10:49:12",85
"United Kingdom","23","74.77",13745,1264,"2005-08-25 13:25:49",142
"United Kingdom","20","58.80",13756,1146,NULL,252
"United Kingdom","26","115.74",13771,2278,"2005-08-22 17:09:21",512
"United Kingdom","23","74.77",13959,2283,"2005-08-22 13:56:21",142
"United Kingdom","20","58.80",13989,1470,"2005-08-28 15:17:50",252
"United Kingdom","23","74.77",14116,2356,"2005-08-24 23:45:17",142
"United Kingdom","27","121.73",14134,2159,"2005-08-24 01:36:54",497
"United Kingdom","18","72.82",14176,4420,"2005-08-26 21:26:23",556
"United Kingdom","23","117.77",14259,3705,"2005-08-22 05:38:22",583
"United Kingdom","26","115.74",14288,587,"2005-08-26 11:32:34",512
"United Kingdom","25","109.75",14511,4452,"2005-08-28 10:36:34",16
"United Kingdom","21","106.79",14552,1991,"2005-08-27 11:46:27",477
"United Kingdom","20","58.80",14774,3185,"2005-08-26 23:42:32",252
"United Kingdom","23","74.77",14813,3364,"2005-08-24 05:57:37",142
"United Kingdom","26","115.74",14870,2170,"2005-08-23 06:50:20",512
"United Kingdom","21","106.79",15091,2092,"2005-08-23 16:52:43",477
"United Kingdom","26","115.74",15153,1051,"2005-08-27 14:17:01",512
"United Kingdom","26","115.74",15265,1763,"2005-08-28 21:18:59",512
"United Kingdom","26","115.74",15317,2325,"2005-08-29 18:32:13",512
"United Kingdom","23","74.77",15333,1839,"2005-08-29 22:34:06",142
"United Kingdom","27","121.73",15362,1023,"2005-08-29 15:55:20",497
"United Kingdom","23","74.77",15454,2946,NULL,142
"United Kingdom","23","74.77",15477,2406,"2005-08-28 22:12:35",142
"United Kingdom","18","72.82",15568,988,"2005-08-27 08:57:09",556
"United Kingdom","27","121.73",15633,882,"2005-08-26 04:35:10",497
"United Kingdom","26","115.74",15733,4185,"2005-08-28 16:27:32",512
"United Kingdom","27","121.73",15919,1746,"2005-08-24 16:27:31",497
"United Kingdom","21","106.79",15929,1832,"2005-08-27 17:04:30",477
"United Kingdom","26","115.74",15990,3233,"2005-08-25 15:01:11",512
"United Arab Emirates","24","102.76",214,1453,"2005-05-31 04:06:49",98
"United Arab Emirates","22","102.78",324,3364,"2005-05-30 04:27:04",292
"United Arab Emirates","29","99.71",354,2058,"2005-06-01 06:48:26",452
"United Arab Emirates","29","99.71",714,2010,"2005-06-01 23:05:21",452
"United Arab Emirates","29","99.71",726,933,"2005-06-05 04:40:29",452
"United Arab Emirates","29","99.71",1203,2223,"2005-06-21 00:04:02",452
"United Arab Emirates","24","102.76",1362,4524,"2005-06-19 16:05:32",98
"United Arab Emirates","29","99.71",1512,1628,"2005-06-23 18:56:03",452
"United Arab Emirates","24","102.76",1590,3685,"2005-06-23 10:11:41",98
"United Arab Emirates","29","99.71",1794,497,"2005-06-22 01:54:37",452
"United Arab Emirates","22","102.78",1901,2469,"2005-06-25 06:09:19",292
"United Arab Emirates","24","102.76",2213,949,"2005-06-23 05:02:47",98
"United Arab Emirates","22","102.78",2258,4573,"2005-06-24 09:09:36",292
"United Arab Emirates","29","99.71",2263,3259,"2005-06-20 06:13:47",452
"United Arab Emirates","29","99.71",2266,2596,"2005-06-20 06:54:02",452
"United Arab Emirates","24","102.76",2445,2887,"2005-06-23 22:25:11",98
"United Arab Emirates","29","99.71",2504,1684,"2005-06-21 04:43:53",452
"United Arab Emirates","24","102.76",2601,2898,"2005-06-20 08:03:44",98
"United Arab Emirates","29","99.71",2661,3652,"2005-06-25 08:44:52",452
"United Arab Emirates","22","102.78",2838,143,"2005-06-25 22:30:06",292
"United Arab Emirates","22","102.78",3328,2462,"2005-06-30 12:28:44",292
"United Arab Emirates","24","102.76",3399,619,"2005-06-26 13:46:48",98
"United Arab Emirates","22","102.78",3557,3832,"2005-07-08 22:52:39",292
"United Arab Emirates","29","99.71",3638,190,"2005-07-13 12:30:17",452
"United Arab Emirates","24","102.76",3682,2597,"2005-07-14 11:17:48",98
"United Arab Emirates","29","99.71",3791,3426,"2005-07-14 11:06:56",452
"United Arab Emirates","29","99.71",3907,2507,"2005-07-11 17:45:14",452
"United Arab Emirates","22","102.78",4200,1097,"2005-07-11 11:46:11",292
"United Arab Emirates","29","99.71",4348,1948,"2005-07-09 20:51:05",452
"United Arab Emirates","29","99.71",4353,368,"2005-07-13 13:40:05",452
"United Arab Emirates","29","99.71",4417,743,"2005-07-09 16:16:05",452
"United Arab Emirates","24","102.76",4549,2797,"2005-07-10 09:01:03",98
"United Arab Emirates","29","99.71",4720,2669,"2005-07-09 10:28:34",452
"United Arab Emirates","22","102.78",5095,2788,"2005-07-11 10:52:22",292
"United Arab Emirates","29","99.71",5177,1675,"2005-07-13 07:29:21",452
"United Arab Emirates","22","102.78",5257,286,"2005-07-10 14:26:43",292
"United Arab Emirates","29","99.71",5480,847,"2005-07-12 00:15:07",452
"United Arab Emirates","22","102.78",5940,3295,"2005-07-14 00:52:01",292
"United Arab Emirates","22","102.78",6270,2308,"2005-07-18 10:29:10",292
"United Arab Emirates","22","102.78",6900,129,"2005-07-19 21:19:25",292
"United Arab Emirates","24","102.76",6951,3348,"2005-07-31 22:17:31",98
"United Arab Emirates","29","99.71",6959,1618,"2005-07-27 20:45:51",452
"United Arab Emirates","24","102.76",7120,416,"2005-08-04 10:57:39",98
"United Arab Emirates","22","102.78",7199,3685,"2005-08-03 10:01:23",292
"United Arab Emirates","22","102.78",7216,1812,"2005-08-03 13:08:45",292
"United Arab Emirates","24","102.76",7530,3810,"2005-07-31 01:51:58",98
"United Arab Emirates","22","102.78",7545,2541,"2005-08-01 22:23:03",292
"United Arab Emirates","22","102.78",7766,2774,"2005-08-06 11:21:57",292
"United Arab Emirates","29","99.71",7899,4130,"2005-08-02 13:20:12",452
"United Arab Emirates","22","102.78",8047,2936,"2005-08-03 14:48:43",292
"United Arab Emirates","24","102.76",8324,1467,"2005-08-02 01:41:05",98
"United Arab Emirates","24","102.76",8622,4076,"2005-07-31 16:12:28",98
"United Arab Emirates","24","102.76",8818,3090,"2005-08-07 17:26:04",98
"United Arab Emirates","22","102.78",8842,4203,"2005-08-06 23:23:40",292
"United Arab Emirates","29","99.71",8898,3961,"2005-08-05 22:02:20",452
"United Arab Emirates","22","102.78",8990,1869,"2005-08-07 22:50:42",292
"United Arab Emirates","29","99.71",9379,3855,"2005-08-07 19:18:01",452
"United Arab Emirates","24","102.76",9753,3529,"2005-08-01 08:45:38",98
"United Arab Emirates","22","102.78",9792,3163,"2005-08-07 10:18:41",292
"United Arab Emirates","22","102.78",9819,1927,"2005-08-06 09:11:13",292
"United Arab Emirates","24","102.76",10694,3429,"2005-08-10 15:38:07",98
"United Arab Emirates","24","102.76",10925,1475,"2005-08-03 05:06:38",98
"United Arab Emirates","24","102.76",11007,4172,"2005-08-05 01:56:53",98
"United Arab Emirates","22","102.78",11193,2246,"2005-08-04 14:00:33",292
"United Arab Emirates","24","102.76",11200,2730,"2005-08-07 08:35:36",98
"United Arab Emirates","24","102.76",11635,2642,"2005-08-21 07:50:17",98
"United Arab Emirates","29","99.71",11715,1615,"2005-08-25 11:19:55",452
"United Arab Emirates","24","102.76",11730,3817,"2005-08-22 05:43:00",98
"United Arab Emirates","29","99.71",11735,2555,"2005-08-26 11:04:42",452
"United Arab Emirates","24","102.76",12221,2488,"2005-08-27 06:22:51",98
"United Arab Emirates","29","99.71",12355,4112,"2005-08-20 08:59:23",452
"United Arab Emirates","29","99.71",12630,1457,"2005-08-24 12:23:28",452
"United Arab Emirates","22","102.78",12739,4129,"2005-08-27 00:37:18",292
"United Arab Emirates","29","99.71",13080,4222,"2005-08-22 06:37:00",452
"United Arab Emirates","29","99.71",13642,4415,"2005-08-29 10:49:17",452
"United Arab Emirates","22","102.78",13715,1028,"2005-08-27 10:22:06",292
"United Arab Emirates","29","99.71",14175,2021,NULL,452
"United Arab Emirates","24","102.76",14459,1532,"2005-08-27 10:50:08",98
"United Arab Emirates","22","102.78",14499,4109,"2005-08-23 16:10:19",292
"United Arab Emirates","29","99.71",14660,3433,"2005-08-22 20:42:21",452
"United Arab Emirates","22","102.78",14845,69,"2005-08-24 02:36:44",292
"United Arab Emirates","22","102.78",15117,2502,"2005-08-27 07:36:20",292
"United Arab Emirates","24","102.76",15536,4004,"2005-08-31 03:28:28",98
"United Arab Emirates","29","99.71",15909,404,"2005-08-26 20:25:42",452
"Ukraine","27","112.73",55,1139,"2005-05-30 10:57:13",131
"Ukraine","27","112.73",83,466,"2005-05-27 15:40:15",131
"Ukraine","24","118.76",145,3905,"2005-05-31 02:56:03",82
"Ukraine","19","84.81",248,1913,"2005-05-31 14:03:58",545
"Ukraine","27","151.73",252,1203,"2005-06-02 14:48:53",187
"Ukraine","24","118.76",288,3546,"2005-06-03 20:53:49",82
"Ukraine","22","97.78",417,2253,"2005-05-29 20:01:27",475
"Ukraine","28","109.72",583,2679,"2005-06-04 07:09:55",386
"Ukraine","22","97.78",702,2556,"2005-05-30 01:52:30",475
"Ukraine","19","84.81",715,2030,"2005-06-05 09:28:41",545
"Ukraine","27","112.73",944,151,"2005-06-07 18:09:24",131
"Ukraine","27","151.73",1323,3273,"2005-06-24 09:51:17",187
"Ukraine","24","118.76",1438,1816,"2005-06-17 23:50:51",82
"Ukraine","27","151.73",1462,653,"2005-06-18 19:36:40",187
"Ukraine","24","118.76",1570,3711,"2005-06-22 22:03:33",82
"Ukraine","28","109.72",1585,1708,"2005-06-24 00:23:13",386
"Ukraine","27","151.73",1592,3798,"2005-06-20 10:52:37",187
"Ukraine","28","109.72",1608,2581,"2005-06-24 05:20:57",386
"Ukraine","27","112.73",1646,4037,"2005-06-24 08:03:53",131
"Ukraine","27","112.73",1768,2131,"2005-06-23 17:19:06",131
"Ukraine","28","109.72",1819,1689,"2005-06-26 01:11:50",386
"Ukraine","19","84.81",2123,2497,"2005-06-18 19:17:30",545
"Ukraine","27","151.73",2127,3757,"2005-06-18 16:28:48",187
"Ukraine","24","118.76",2506,2308,"2005-06-25 18:11:53",82
"Ukraine","27","151.73",2533,4564,"2005-06-22 20:19:26",187
"Ukraine","28","109.72",2732,610,"2005-06-25 19:39:39",386
"Ukraine","27","151.73",2742,4154,"2005-06-26 21:34:47",187
"Ukraine","24","118.76",2819,4100,"2005-06-26 16:44:33",82
"Ukraine","24","118.76",3332,1975,"2005-06-25 08:32:12",82
"Ukraine","28","109.72",3351,1591,"2005-06-23 07:23:39",386
"Ukraine","27","151.73",3402,596,"2005-06-30 13:43:37",187
"Ukraine","27","112.73",3515,3220,"2005-07-09 00:15:55",131
"Ukraine","24","118.76",3680,2427,"2005-07-08 07:52:10",82
"Ukraine","19","84.81",3693,2989,"2005-07-15 06:50:09",545
"Ukraine","27","151.73",3709,4033,"2005-07-15 13:51:56",187
"Ukraine","28","109.72",3783,2345,"2005-07-14 10:44:31",386
"Ukraine","19","84.81",3975,4343,"2005-07-10 01:39:09",545
"Ukraine","22","97.78",3980,1845,"2005-07-14 18:22:11",475
"Ukraine","22","97.78",4013,2344,"2005-07-15 19:42:00",475
"Ukraine","28","109.72",4189,1492,"2005-07-14 14:46:07",386
"Ukraine","27","151.73",4429,2949,"2005-07-15 03:10:47",187
"Ukraine","19","84.81",4597,3767,"2005-07-13 01:32:42",545
"Ukraine","24","118.76",4598,258,"2005-07-16 01:21:26",82
"Ukraine","22","97.78",4617,3784,"2005-07-17 02:49:08",475
"Ukraine","27","112.73",5233,1401,"2005-07-15 12:31:26",131
"Ukraine","19","84.81",5264,3307,"2005-07-12 18:24:28",545
"Ukraine","27","151.73",5366,886,"2005-07-13 20:45:37",187
"Ukraine","22","97.78",5379,2110,"2005-07-10 17:58:03",475
"Ukraine","27","112.73",5395,4428,"2005-07-10 15:39:37",131
"Ukraine","22","97.78",5407,3641,"2005-07-14 21:41:07",475
"Ukraine","22","97.78",5415,4413,"2005-07-18 00:20:03",475
"Ukraine","22","97.78",5469,2201,"2005-07-13 19:13:07",475
"Ukraine","28","109.72",5524,3596,"2005-07-14 22:55:24",386
"Ukraine","27","112.73",5610,481,"2005-07-13 07:08:52",131
"Ukraine","27","112.73",5726,3582,"2005-07-13 05:55:08",131
"Ukraine","27","151.73",5738,200,"2005-07-19 17:46:51",187
"Ukraine","24","118.76",5746,3071,"2005-07-16 07:02:12",82
"Ukraine","27","151.73",5833,3829,"2005-07-17 12:52:24",187
"Ukraine","27","112.73",5874,2255,"2005-07-16 13:14:51",131
"Ukraine","28","109.72",5953,992,"2005-07-14 20:48:35",386
"Ukraine","28","109.72",6037,1886,"2005-07-12 22:46:54",386
"Ukraine","27","151.73",6057,1340,"2005-07-17 01:34:40",187
"Ukraine","24","118.76",6082,1091,"2005-07-16 03:40:41",82
"Ukraine","28","109.72",6222,2066,"2005-07-13 14:32:49",386
"Ukraine","22","97.78",6224,3274,"2005-07-16 09:28:18",475
"Ukraine","28","109.72",6261,694,"2005-07-14 17:54:34",386
"Ukraine","28","109.72",6324,655,"2005-07-17 15:57:34",386
"Ukraine","27","151.73",6428,4365,"2005-07-20 22:02:51",187
"Ukraine","24","118.76",6708,372,"2005-07-21 07:36:55",82
"Ukraine","28","109.72",6715,643,"2005-07-15 17:01:28",386
"Ukraine","19","84.81",7078,4518,"2005-08-05 02:34:37",545
"Ukraine","27","151.73",7289,2157,"2005-08-02 18:20:51",187
"Ukraine","27","112.73",7557,3152,"2005-07-29 00:24:19",131
"Ukraine","22","97.78",7641,1868,"2005-08-04 23:50:45",475
"Ukraine","24","118.76",7733,10,"2005-08-05 05:12:47",82
"Ukraine","22","97.78",7775,3795,"2005-08-03 06:36:36",475
"Ukraine","27","151.73",7844,4220,"2005-08-05 14:06:19",187
"Ukraine","24","118.76",7873,2947,"2005-07-31 04:43:46",82
"Ukraine","27","151.73",7967,2040,"2005-08-03 19:38:51",187
"Ukraine","27","112.73",8071,2582,"2005-08-03 11:48:48",131
"Ukraine","22","97.78",8207,1195,"2005-08-06 03:26:31",475
"Ukraine","27","112.73",8267,4107,"2005-08-04 19:34:02",131
"Ukraine","28","109.72",8340,1553,"2005-08-07 10:33:44",386
"Ukraine","24","118.76",8487,1893,"2005-07-31 09:10:49",82
"Ukraine","27","112.73",8570,3094,"2005-08-06 10:23:08",131
"Ukraine","19","84.81",8599,1169,"2005-08-03 08:19:52",545
"Ukraine","28","109.72",8751,3467,"2005-07-31 23:11:39",386
"Ukraine","19","84.81",8848,2972,"2005-08-03 17:28:58",545
"Ukraine","22","97.78",9183,4320,"2005-08-06 11:50:56",475
"Ukraine","27","151.73",9241,4145,"2005-08-04 09:44:41",187
"Ukraine","24","118.76",9277,3734,"2005-08-05 10:25:45",82
"Ukraine","24","118.76",9305,1224,"2005-08-08 21:15:56",82
"Ukraine","27","112.73",9323,3749,"2005-08-03 16:28:44",131
"Ukraine","24","118.76",9447,1053,"2005-08-09 01:07:22",82
"Ukraine","28","109.72",9602,3173,"2005-08-01 08:39:51",386
"Ukraine","22","97.78",9647,3415,"2005-08-06 08:54:15",475
"Ukraine","28","109.72",9686,3825,"2005-08-06 08:41:06",386
"Ukraine","22","97.78",9737,1720,"2005-08-03 12:19:18",475
"Ukraine","19","84.81",9810,2066,"2005-08-01 09:40:41",545
"Ukraine","19","84.81",9942,4573,"2005-08-07 17:37:43",545
"Ukraine","22","97.78",10162,1327,"2005-08-07 01:52:01",475
"Ukraine","27","112.73",10179,2136,"2005-08-01 20:46:54",131
"Ukraine","22","97.78",10357,3102,"2005-08-04 02:34:49",475
"Ukraine","27","112.73",10459,201,"2005-08-03 11:36:09",131
"Ukraine","28","109.72",10572,1239,"2005-08-07 18:47:53",386
"Ukraine","28","109.72",10618,3729,"2005-08-06 15:52:38",386
"Ukraine","22","97.78",10633,3125,"2005-08-10 14:30:17",475
"Ukraine","28","109.72",10715,1054,"2005-08-06 14:44:48",386
"Ukraine","27","112.73",10861,2162,"2005-08-09 04:09:46",131
"Ukraine","19","84.81",10931,3268,"2005-08-04 02:02:59",545
"Ukraine","24","118.76",11093,239,"2005-08-11 06:01:49",82
"Ukraine","28","109.72",11128,3472,"2005-08-09 04:36:25",386
"Ukraine","22","97.78",11293,1514,"2005-08-11 17:49:43",475
"Ukraine","24","118.76",11688,2229,"2005-08-25 04:38:58",82
"Ukraine","28","109.72",11695,1110,"2005-08-21 09:21:08",386
"Ukraine","19","84.81",11760,626,"2005-08-24 14:39:22",545
"Ukraine","22","97.78",11770,2862,"2005-08-20 15:59:05",475
"Ukraine","27","151.73",11843,3091,"2005-08-22 11:31:50",187
"Ukraine","27","112.73",11971,2756,"2005-08-18 12:11:42",131
"Ukraine","27","112.73",11973,1472,"2005-08-21 19:55:58",131
"Ukraine","19","84.81",12098,534,"2005-08-20 01:56:31",545
"Ukraine","27","112.73",12216,4139,"2005-08-19 02:09:07",131
"Ukraine","27","112.73",12263,4053,"2005-08-21 07:22:18",131
"Ukraine","27","151.73",12307,2679,"2005-08-26 02:32:23",187
"Ukraine","19","84.81",12349,4191,"2005-08-19 04:25:42",545
"Ukraine","27","112.73",12372,2982,"2005-08-27 08:13:35",131
"Ukraine","24","118.76",12470,1290,"2005-08-24 08:27:42",82
"Ukraine","27","151.73",12490,1577,"2005-08-27 15:53:45",187
"Ukraine","27","151.73",12534,995,"2005-08-25 16:57:41",187
"Ukraine","19","84.81",12667,104,"2005-08-27 13:34:45",545
"Ukraine","19","84.81",12800,257,"2005-08-22 01:08:11",545
"Ukraine","28","109.72",12961,4529,"2005-08-23 00:49:37",386
"Ukraine","24","118.76",13032,3699,"2005-08-23 04:00:50",82
"Ukraine","27","112.73",13050,3682,"2005-08-26 06:56:23",131
"Ukraine","27","112.73",13346,4541,"2005-08-28 00:28:21",131
